Date,Game,Team,Side,Market,ML,Book,Model_Prob,Market_Prob,Edge_Pct,Model_Line,Market_Line,SP_Score,LU_Score,Park_Factor,Ump_K,Result,F5_Score,Taken,logged_at,Model_Prob_Cal,Edge_Cal,Closing_ML,Closing_Line,CLV_Pct
07/05/2026,Milwaukee Brewers @ Arizona Diamondbacks,Under,Under,F5 Total,-118.0,betmgm,60.0,54.1,5.8,4.42,5.0,54.2,,1.0,0.0,WIN,0-1,False,2026-07-05T15:15:00Z,53.1,-1.0,-102.0,4.5,-6.71
07/05/2026,New York Mets @ Atlanta Braves,Under,Under,F5 Total,110.0,fanduel,51.7,47.6,4.1,4.4,4.5,54.8,41.2,1.01,0.001,LOSS,5-3,False,2026-07-05T15:52:27Z,50.7,3.1,110.0,4.5,0.0
07/05/2026,Pittsburgh Pirates @ Washington Nationals,Under,Under,F5 Total,-125.0,betmgm,60.5,55.6,4.9,4.89,5.5,56.5,,0.99,0.044,LOSS,4-4,False,2026-07-05T15:52:27Z,53.1,-2.5,-118.0,5.5,-2.57
07/05/2026,San Francisco Giants @ Colorado Rockies,San Francisco Giants/Colorado Rockies,Under 7.0,F5 Total,-135.0,Caesars,72.0,57.4,14.5,5.66,7.0,44.2,50.0,1.28,0.0,LOSS,5-4,False,,,,,,
07/05/2026,St. Louis Cardinals @ Chicago Cubs,Chicago Cubs,Home,F5 ML,-156.0,FanDuel,65.8,60.9,4.9,,,50.0,,1.06,0.0,WIN,0-2,False,,,,,,
07/05/2026,San Diego Padres @ Los Angeles Dodgers,Los Angeles Dodgers,Home,F5 ML,-200.0,TheScore,65.1,66.7,-1.6,,,50.0,,0.98,0.0,LOSS,1-0,False,,,,,,
07/05/2026,Miami Marlins @ Athletics,Miami Marlins,Away,F5 ML,102.0,FanDuel,64.8,49.5,15.3,,,50.0,,1.0,0.0,WIN,6-0,False,,,,,,
07/05/2026,San Diego Padres @ Los Angeles Dodgers,San Diego Padres,Away +1.5,F5 Spread,-145.0,BetMGM,64.8,59.2,5.6,-0.51,1.5,50.0,,0.98,0.0,WIN,1-0,False,,,,,,
07/05/2026,Miami Marlins @ Athletics,Miami Marlins,Away +0.5,F5 Spread,-135.0,Caesars,63.3,57.4,5.9,0.39,0.5,50.0,,1.0,0.0,WIN,6-0,False,,,,,,
07/05/2026,New York Mets @ Atlanta Braves,New York Mets,Away,F5 ML,-128.0,FanDuel,61.5,56.1,5.4,,,58.6,34.4,1.01,0.001,WIN,5-3,False,,,,,,
07/05/2026,Boston Red Sox @ Los Angeles Angels,Boston Red Sox,Away,F5 ML,-158.0,FanDuel,61.4,61.2,0.1,,,62.4,,1.03,0.0,WIN,5-3,False,,,,,,
07/05/2026,Philadelphia Phillies @ Kansas City Royals,Philadelphia Phillies,Away,F5 ML,-130.0,DraftKings,61.3,56.5,4.8,,,58.6,,1.04,0.003,LOSS,1-3,False,,,,,,
07/05/2026,Minnesota Twins @ New York Yankees,New York Yankees,Home,F5 ML,-115.0,DraftKings,60.6,53.5,7.1,,,52.9,42.3,1.0,0.019,LOSS,4-0,False,,,,,,
07/05/2026,Tampa Bay Rays @ Houston Astros,Under,Under,F5 Total,-130.0,betmgm,62.3,56.5,5.8,4.28,5.0,55.3,44.5,1.0,0.018,WIN,0-1,False,2026-07-05T19:21:12Z,53.1,-3.4,-130.0,5.0,0.0
07/05/2026,Boston Red Sox @ Los Angeles Angels,Under,Under,F5 Total,-125.0,fanduel,61.5,55.6,5.9,3.83,4.5,63.2,36.8,1.03,0.069,LOSS,5-3,False,2026-07-05T23:20:18Z,53.1,-2.5,-128.0,4.5,1.05
07/06/2026,Arizona Diamondbacks @ San Diego Padres,Under,Under,F5 Total,100.0,williamhill_us,54.3,50.0,4.3,4.25,4.5,48.5,,0.95,0.0,LOSS,7-0,False,2026-07-06T21:51:08Z,50.3,0.3,,,
07/07/2026,Houston Astros @ Washington Nationals,Under,Under,F5 Total,-115.0,williamhill_us,58.1,53.5,4.6,4.53,5.0,57.8,,0.99,0.0,LOSS,4-2,False,2026-07-07T15:01:44Z,50.4,-3.1,,,
07/07/2026,Milwaukee Brewers @ St. Louis Cardinals,Over,Over,F5 Total,-110.0,ASSUMED (outage),51.7,52.4,-0.7,4.6,4.5,54.7,44.0,0.97,0.018,WIN,2-3,False,2026-07-07T23:23:28Z,50.0,-2.4,,,
07/07/2026,Chicago Cubs @ Baltimore Orioles,Over,Over,F5 Total,-110.0,ASSUMED (outage),51.4,52.4,-1.0,4.58,4.5,54.5,42.8,1.0,0.016,LOSS,3-0,False,2026-07-07T23:23:28Z,50.0,-2.4,,,
07/07/2026,Athletics @ Detroit Tigers,Under,Under,F5 Total,-110.0,ASSUMED (outage),54.5,52.4,2.1,4.24,4.5,48.3,44.8,0.94,0.025,WIN,1-2,False,2026-07-07T23:23:28Z,50.0,-2.4,,,
07/07/2026,Atlanta Braves @ Pittsburgh Pirates,Under,Under,F5 Total,-110.0,ASSUMED (outage),58.1,52.4,5.7,4.03,4.5,60.7,46.4,0.96,0.033,LOSS,2-7,False,2026-07-07T23:23:28Z,50.4,-2.0,,,
07/07/2026,Seattle Mariners @ Miami Marlins,Under,Under,F5 Total,-110.0,ASSUMED (outage),54.7,52.4,2.3,4.23,4.5,57.4,44.9,0.97,0.017,LOSS,2-4,False,2026-07-07T23:23:28Z,50.0,-2.4,,,
07/07/2026,New York Yankees @ Tampa Bay Rays,Under,Under,F5 Total,-110.0,ASSUMED (outage),55.7,52.4,3.3,4.17,4.5,52.0,44.8,0.96,0.019,LOSS,3-6,False,2026-07-07T23:23:28Z,50.4,-2.0,,,
07/07/2026,Kansas City Royals @ New York Mets,Over,Over,F5 Total,-110.0,ASSUMED (outage),50.7,52.4,-1.7,4.54,4.5,49.6,40.1,0.94,-0.028,WIN,9-9,False,2026-07-07T23:23:28Z,50.0,-2.4,,,
07/07/2026,Philadelphia Phillies @ Cincinnati Reds,Over,Over,F5 Total,-110.0,ASSUMED (outage),59.6,52.4,7.2,5.06,4.5,44.6,34.5,1.12,-0.016,LOSS,3-0,False,2026-07-07T23:23:28Z,50.4,-2.0,,,
07/08/2026,New York Yankees @ Tampa Bay Rays,Over,Over,F5 Total,-146.0,fanduel,64.6,59.3,5.2,4.36,3.5,47.6,,0.96,0.0,LOSS,0-2,False,2026-07-08T13:27:25Z,53.0,-6.3,,,
07/08/2026,Houston Astros @ Washington Nationals,Under,Under,F5 Total,-105.0,williamhill_us,57.1,51.2,5.9,4.59,5.0,49.5,,0.99,0.0,LOSS,1-8,False,2026-07-08T18:57:12Z,48.8,-2.4,,,
07/08/2026,Toronto Blue Jays @ San Francisco Giants,Under,Under,F5 Total,-110.0,ASSUMED (outage),55.2,52.4,2.8,4.2,4.5,60.0,43.8,0.96,0.009,LOSS,5-0,False,2026-07-09T03:16:09Z,48.4,-4.0,,,
07/08/2026,Chicago Cubs @ Baltimore Orioles,Over,Over,F5 Total,-110.0,ASSUMED (outage),54.2,52.4,1.8,4.74,4.5,42.7,52.5,1.0,-0.02,WIN,4-3,False,2026-07-09T03:16:09Z,50.3,-2.1,,,
07/08/2026,Athletics @ Detroit Tigers,Under,Under,F5 Total,-110.0,ASSUMED (outage),53.3,52.4,0.9,4.31,4.5,40.6,37.5,0.94,0.043,LOSS,1-6,False,2026-07-09T03:16:09Z,50.3,-2.1,,,
07/08/2026,Atlanta Braves @ Pittsburgh Pirates,Under,Under,F5 Total,-110.0,ASSUMED (outage),56.7,52.4,4.3,4.11,4.5,52.5,45.5,0.96,0.066,WIN,0-0,False,2026-07-09T03:16:09Z,48.4,-4.0,,,
07/08/2026,Seattle Mariners @ Miami Marlins,Over,Over,F5 Total,-110.0,ASSUMED (outage),51.2,52.4,-1.2,4.57,4.5,51.1,43.4,0.97,-0.041,LOSS,0-2,False,2026-07-09T03:16:09Z,50.3,-2.1,,,
07/08/2026,Kansas City Royals @ New York Mets,Under,Under,F5 Total,-110.0,ASSUMED (outage),61.3,52.4,8.9,3.84,4.5,45.3,44.4,0.94,0.008,WIN,0-1,False,2026-07-09T03:16:09Z,52.5,0.1,,,
07/08/2026,Philadelphia Phillies @ Cincinnati Reds,Over,Over,F5 Total,-110.0,ASSUMED (outage),60.1,52.4,7.7,5.09,4.5,42.6,38.0,1.12,-0.01,WIN,3-7,False,2026-07-09T03:16:09Z,52.5,0.1,,,
07/08/2026,Cleveland Guardians @ Minnesota Twins,Under,Under,F5 Total,-110.0,ASSUMED (outage),54.2,52.4,1.8,4.26,4.5,46.2,39.0,0.98,0.017,LOSS,3-3,False,2026-07-09T03:16:09Z,50.3,-2.1,,,
07/08/2026,Boston Red Sox @ Chicago White Sox,Under,Under,F5 Total,-110.0,ASSUMED (outage),55.2,52.4,2.8,4.2,4.5,48.2,39.0,1.02,0.012,LOSS,5-0,False,2026-07-09T03:16:09Z,48.4,-4.0,,,
07/08/2026,Milwaukee Brewers @ St. Louis Cardinals,Under,Under,F5 Total,-110.0,ASSUMED (outage),51.9,52.4,-0.5,4.39,4.5,44.9,38.8,0.97,-0.055,WIN,0-3,False,2026-07-09T03:16:09Z,50.3,-2.1,,,
07/08/2026,Los Angeles Angels @ Texas Rangers,Over,Over,F5 Total,-110.0,ASSUMED (outage),56.4,52.4,4.0,4.87,4.5,41.8,39.5,1.08,0.019,WIN,7-0,False,2026-07-09T03:16:09Z,48.4,-4.0,,,
07/08/2026,Colorado Rockies @ Los Angeles Dodgers,Under,Under,F5 Total,-110.0,ASSUMED (outage),51.6,52.4,-0.8,4.41,4.5,48.9,55.2,0.98,0.044,LOSS,3-3,False,2026-07-09T03:16:09Z,50.3,-2.1,,,
07/08/2026,Arizona Diamondbacks @ San Diego Padres,Under,Under,F5 Total,-110.0,ASSUMED (outage),58.4,52.4,6.1,4.01,4.5,39.5,29.4,0.95,0.043,LOSS,1-4,False,2026-07-09T03:16:09Z,48.4,-4.0,,,
07/09/2026,Cleveland Guardians @ Minnesota Twins,Under,Under,F5 Total,-105.0,williamhill_us,55.2,51.2,4.0,4.2,4.5,48.6,,0.98,0.032,WIN,1-1,False,2026-07-09T16:48:21Z,48.0,-3.2,100.0,4.5,-2.38
07/09/2026,Milwaukee Brewers @ St. Louis Cardinals,Under,Under,F5 Total,-105.0,williamhill_us,56.4,51.2,5.2,4.13,4.5,53.5,,0.97,0.0,LOSS,6-1,False,2026-07-09T16:48:21Z,48.0,-3.2,,,
07/10/2026,Chicago Cubs @ Cincinnati Reds,Over,Over,F5 Total,-120.0,fanduel,59.8,54.5,5.2,5.07,4.5,50.8,,1.12,0.0,LOSS,0-1,False,2026-07-10T13:24:43Z,48.1,-6.4,-118.0,4.5,-0.76
07/10/2026,Boston Red Sox @ New York Mets,Over,Over,F5 Total,-105.0,williamhill_us,55.4,51.2,4.1,4.31,4.0,54.8,,0.94,0.0,LOSS,2-1,False,2026-07-10T15:03:11Z,48.1,-3.1,-105.0,4.0,0.0
07/11/2026,Boston Red Sox @ New York Mets,Under,Under,F5 Total,100.0,williamhill_us,55.0,50.0,5.0,4.21,4.5,51.1,,0.94,0.0,WIN,2-0,False,2026-07-11T15:07:15Z,47.3,-2.7,-125.0,4.5,11.11
07/12/2026,Milwaukee Brewers @ Pittsburgh Pirates,Over,Over,F5 Total,-110.0,ASSUMED (outage),54.5,52.4,2.1,4.76,4.5,43.9,47.6,0.96,-0.01,WIN,2-14,False,2026-07-13T00:56:22Z,49.7,-2.7,,,
07/12/2026,Kansas City Royals @ Baltimore Orioles,Over,Over,F5 Total,-110.0,ASSUMED (outage),51.2,52.4,-1.2,4.57,4.5,43.0,40.0,1.0,0.017,LOSS,2-2,False,2026-07-13T00:56:22Z,49.7,-2.7,,,
07/12/2026,New York Yankees @ Washington Nationals,Over,Over,F5 Total,-110.0,ASSUMED (outage),58.3,52.4,5.9,4.98,4.5,50.1,53.2,0.99,0.012,LOSS,2-1,False,2026-07-13T00:56:22Z,47.7,-4.7,,,
07/12/2026,Chicago Cubs @ Cincinnati Reds,Over,Over,F5 Total,-110.0,ASSUMED (outage),63.8,52.4,11.4,5.31,4.5,42.2,36.7,1.12,0.043,WIN,4-4,False,2026-07-13T00:56:22Z,53.4,1.0,,,
07/12/2026,Boston Red Sox @ New York Mets,Under,Under,F5 Total,-110.0,ASSUMED (outage),63.8,52.4,11.4,3.69,4.5,43.2,37.1,0.94,0.048,WIN,0-1,False,2026-07-13T00:56:22Z,53.4,1.0,,,
07/12/2026,Seattle Mariners @ Tampa Bay Rays,Under,Under,F5 Total,-110.0,ASSUMED (outage),60.1,52.4,7.7,3.91,4.5,48.0,32.0,0.96,0.082,LOSS,7-0,False,2026-07-13T00:56:22Z,53.4,1.0,,,
07/12/2026,Philadelphia Phillies @ Detroit Tigers,Under,Under,F5 Total,-110.0,ASSUMED (outage),54.7,52.4,2.3,4.23,4.5,45.4,36.1,0.94,0.066,WIN,1-0,False,2026-07-13T00:56:22Z,49.7,-2.7,,,
07/12/2026,Cleveland Guardians @ Miami Marlins,Under,Under,F5 Total,-110.0,ASSUMED (outage),52.2,52.4,-0.1,4.37,4.5,50.9,34.2,0.97,0.018,WIN,3-1,False,2026-07-13T00:56:22Z,49.7,-2.7,,,
07/12/2026,Los Angeles Angels @ Minnesota Twins,Over,Over,F5 Total,-110.0,ASSUMED (outage),54.7,52.4,2.3,4.77,4.5,50.0,41.0,0.98,-0.041,LOSS,1-3,False,2026-07-13T00:56:22Z,49.7,-2.7,,,
07/12/2026,Athletics @ Chicago White Sox,Over,Over,F5 Total,-110.0,ASSUMED (outage),59.6,52.4,7.2,5.06,4.5,43.9,45.0,1.02,-0.02,WIN,1-9,False,2026-07-13T00:56:22Z,47.7,-4.7,,,
07/12/2026,Atlanta Braves @ St. Louis Cardinals,Over,Over,F5 Total,-110.0,ASSUMED (outage),52.1,52.4,-0.3,4.62,4.5,49.7,47.4,0.97,0.053,LOSS,2-1,False,2026-07-13T00:56:22Z,49.7,-2.7,,,
07/12/2026,Houston Astros @ Texas Rangers,Over,Over,F5 Total,-110.0,ASSUMED (outage),58.1,52.4,5.7,4.97,4.5,42.0,42.6,1.08,-0.02,WIN,1-4,False,2026-07-13T00:56:22Z,47.7,-4.7,,,
07/12/2026,Colorado Rockies @ San Francisco Giants,Under,Under,F5 Total,-110.0,ASSUMED (outage),55.9,52.4,3.5,4.16,4.5,53.6,51.4,0.96,0.039,WIN,1-1,False,2026-07-13T00:56:22Z,47.7,-4.7,,,
07/12/2026,Arizona Diamondbacks @ Los Angeles Dodgers,Under,Under,F5 Total,-110.0,ASSUMED (outage),56.2,52.4,3.8,4.14,4.5,50.2,49.4,0.98,0.009,LOSS,2-3,False,2026-07-13T00:56:22Z,47.7,-4.7,,,
07/12/2026,Toronto Blue Jays @ San Diego Padres,Under,Under,F5 Total,-110.0,ASSUMED (outage),56.6,52.4,4.2,4.12,4.5,46.8,39.0,0.95,-0.055,LOSS,3-3,False,2026-07-13T00:56:22Z,47.7,-4.7,,,
07/14/2026,American League All-Stars @ National League All-Stars,Over,Over,F5 Total,-110.0,ASSUMED (outage),56.7,52.4,4.3,4.89,4.5,61.0,62.3,0.99,0.058,LOSS,3-0,False,2026-07-14T04:26:18Z,47.8,-4.6,,,
07/17/2026,St. Louis Cardinals @ Arizona Diamondbacks,Under,Under,F5 Total,-115.0,williamhill_us,58.9,53.5,5.5,4.48,5.0,50.8,,1.0,0.0,PUSH,3-2,False,2026-07-17T15:03:52Z,47.5,-6.0,100.0,5.0,-6.52
07/17/2026,San Francisco Giants @ Seattle Mariners,Over,Over,F5 Total,-138.0,fanduel,63.6,58.0,5.6,4.3,3.5,58.3,,0.99,0.0,LOSS,2-0,False,2026-07-17T15:03:52Z,53.8,-4.2,-140.0,3.5,0.6
07/17/2026,Tampa Bay Rays @ Boston Red Sox,Over,Over,F5 Total,-102.0,fanduel,54.5,50.5,4.0,4.76,4.5,52.0,38.3,1.07,0.0,LOSS,0-3,False,2026-07-17T16:56:01Z,49.7,-0.8,-102.0,4.5,0.0
07/17/2026,Tampa Bay Rays @ Boston Red Sox,Under,Under,F5 Total,-110.0,betmgm,56.9,52.4,4.5,4.6,5.0,50.0,,1.07,0.0,WIN,0-3,False,2026-07-17T16:56:01Z,47.5,-4.9,-118.0,4.5,3.34
07/18/2026,New York Mets @ Philadelphia Phillies,Over,Over,F5 Total,-110.0,fanduel,56.4,52.4,4.0,4.87,4.5,61.0,,0.99,0.0,WIN,1-4,False,2026-07-18T15:04:32Z,47.9,-4.5,-110.0,4.5,0.0
07/18/2026,Baltimore Orioles @ Houston Astros,Under,Under,F5 Total,-125.0,williamhill_us,59.8,55.6,4.2,4.43,5.0,53.6,,1.0,0.0,WIN,1-0,False,2026-07-18T15:04:32Z,47.9,-7.7,-125.0,5.0,0.0
07/18/2026,St. Louis Cardinals @ Arizona Diamondbacks,Under,Under,F5 Total,-130.0,williamhill_us,60.8,56.5,4.3,4.37,5.0,57.0,,1.0,0.0,PUSH,0-5,False,2026-07-18T15:04:32Z,53.3,-3.2,-125.0,5.0,-1.71
07/18/2026,Texas Rangers @ Atlanta Braves,Under,Under,F5 Total,-118.0,betmgm,58.9,54.1,4.8,4.48,5.0,47.0,,1.01,0.0,LOSS,3-5,False,2026-07-18T15:04:32Z,47.9,-6.2,-110.0,5.0,-3.23
07/19/2026,Texas Rangers @ Atlanta Braves,Under,Under,F5 Total,100.0,williamhill_us,54.7,50.0,4.7,4.23,4.5,59.9,45.8,1.01,0.007,PENDING,,False,2026-07-19T15:04:40Z,49.4,-0.6,100.0,4.5,0.0
07/19/2026,Cincinnati Reds @ Colorado Rockies,Over,Over,F5 Total,-125.0,betmgm,60.0,55.6,4.4,6.08,5.5,48.8,,1.28,0.0,PENDING,,False,2026-07-19T15:04:40Z,53.3,-2.3,,,
07/19/2026,Los Angeles Dodgers @ New York Yankees,Under,Under,F5 Total,-110.0,betmgm,56.9,52.4,4.5,4.6,5.0,50.0,,1.0,0.0,PENDING,,False,2026-07-19T18:29:11Z,48.3,-4.1,,,
